Student_ID,Name,Gender,Age,Department,Semester,Attendance_Percentage,Internal_Marks,External_Marks,City,Email
2570,Student_1570,Female,24,ECE,1,52.79,19.93,63.45,Mumbai,student1570@college.edu
2571,Student_1571,Female,19,ECE,2,95.59,6.88,46.57,Bangalore,student1571@college.edu
2572,Student_1572,Female,22,CSE,8,85.1,15.25,72.69,Hyderabad,student1572@college.edu
2573,Student_1573,Female,24,CSE,1,75.37,16.28,24.12,Bangalore,student1573@college.edu
2574,Student_1574,Female,17,ECE,2,72.08,14.88,56.42,Hyderabad,student1574@college.edu
2575,Student_1575,Female,23,IT,8,56.53,19.64,34.05,Chennai,student1575@college.edu
2576,Student_1576,Male,17,EEE,4,64.55,12.68,28.13,Delhi,student1576@college.edu
2577,Student_1577,Male,20,ECE,7,93.45,23.9,21.73,Delhi,student1577@college.edu
2578,Student_1578,Female,23,CSE,4,95.22,14.64,45.91,Hyderabad,student1578@college.edu
2579,Student_1579,Female,24,ECE,2,50.04,16.42,24.01,Mumbai,student1579@college.edu
2580,Student_1580,Male,21,IT,1,79.71,21.51,23.02,Pune,student1580@college.edu
2581,Student_1581,Female,19,ECE,3,85.97,10.5,74.38,Bangalore,student1581@college.edu
2582,Student_1582,Female,21,EEE,4,80.94,6.5,62.11,Chennai,student1582@college.edu
2583,Student_1583,Male,24,CE,4,54.08,19.16,58.64,Delhi,student1583@college.edu
2584,Student_1584,Female,20,IT,8,60.89,14.66,61.61,Hyderabad,student1584@college.edu
2585,Student_1585,Female,17,CSE,6,62.52,22.93,72.98,Mumbai,student1585@college.edu
2586,Student_1586,Female,23,EEE,3,91.59,24.65,47.26,Mumbai,student1586@college.edu
2587,Student_1587,Male,21,ECE,2,73.16,12.98,24.32,Mumbai,student1587@college.edu
2588,Student_1588,Male,24,ECE,7,74.34,13.31,66.04,Bangalore,student1588@college.edu
2589,Student_1589,Male,21,CE,1,96.74,13.16,58.28,Pune,student1589@college.edu
2590,Student_1590,Female,24,CSE,6,81.85,11.49,36.93,Kolkata,student1590@college.edu
2591,Student_1591,Female,17,CSE,2,94.93,20.63,40.78,Bangalore,student1591@college.edu
2592,Student_1592,Male,23,ME,5,72.83,20.18,36.73,Pune,student1592@college.edu
2593,Student_1593,Female,19,CSE,7,57.47,14.57,70.45,Mumbai,student1593@college.edu
2594,Student_1594,Female,17,CE,4,96.5,5.89,32.33,Hyderabad,student1594@college.edu
2595,Student_1595,Female,21,ME,5,72.94,11.19,72.63,Chennai,student1595@college.edu
2596,Student_1596,Female,19,ME,4,59.08,10.85,69.17,Pune,student1596@college.edu
2597,Student_1597,Female,24,ECE,4,65.12,21.22,50.98,Hyderabad,student1597@college.edu
2598,Student_1598,Male,19,ECE,5,52.54,6.75,47.69,Bangalore,student1598@college.edu
2599,Student_1599,Female,24,CSE,7,73.42,21.11,34.06,Bangalore,student1599@college.edu
2600,Student_1600,Male,17,ME,8,92.66,18.38,11.19,Mumbai,student1600@college.edu
2601,Student_1601,Female,21,ECE,5,96.68,19.65,18.3,Chennai,student1601@college.edu
2602,Student_1602,Male,20,CE,2,96.63,13.64,59.03,Delhi,student1602@college.edu
2603,Student_1603,Female,21,ECE,6,56.26,18.59,40.65,Delhi,student1603@college.edu
2604,Student_1604,Male,24,IT,6,69.1,17.18,19.74,Bangalore,student1604@college.edu
2605,Student_1605,Female,18,IT,5,51.41,20.38,27.16,Hyderabad,student1605@college.edu
2606,Student_1606,Male,23,ECE,2,92.76,13.94,71.61,Chennai,student1606@college.edu
2607,Student_1607,Female,22,ME,8,67.94,14.46,33.86,Hyderabad,student1607@college.edu
2608,Student_1608,Male,20,ME,6,81.56,17.87,69,Chennai,student1608@college.edu
2609,Student_1609,Female,19,EEE,2,85.74,7.16,29.8,Chennai,student1609@college.edu
2610,Student_1610,Male,20,IT,8,71.49,13.72,45.31,Bangalore,student1610@college.edu
2611,Student_1611,Male,23,CE,2,65.32,24.44,11.33,Hyderabad,student1611@college.edu
2612,Student_1612,Female,19,ME,4,98.11,5.75,43.92,Bangalore,student1612@college.edu
2613,Student_1613,Female,23,CSE,6,98.22,11.32,51.4,Chennai,student1613@college.edu
2614,Student_1614,Male,19,IT,8,64.47,11.28,25.23,Pune,student1614@college.edu
2615,Student_1615,Female,20,CE,6,73.98,17.67,47.63,Mumbai,student1615@college.edu
2616,Student_1616,Male,19,CE,4,98.64,7.12,52.07,Chennai,student1616@college.edu
2617,Student_1617,Male,19,ME,5,50.24,17.57,54.65,Pune,student1617@college.edu
2618,Student_1618,Male,18,CE,4,70.63,6.9,60.47,Chennai,student1618@college.edu
2619,Student_1619,Female,21,ME,6,55.02,6.9,30.24,Pune,student1619@college.edu
2620,Student_1620,Male,21,ECE,6,75.46,19.56,46.91,Hyderabad,student1620@college.edu
2621,Student_1621,Male,22,IT,7,51.23,11.48,73.8,Delhi,student1621@college.edu
2622,Student_1622,Female,22,EEE,8,70.34,24.55,68.38,Kolkata,student1622@college.edu
2623,Student_1623,Female,24,ECE,5,61.03,5.75,71.92,Chennai,student1623@college.edu
2624,Student_1624,Female,24,IT,4,76.67,13.9,35.1,Kolkata,student1624@college.edu
2625,Student_1625,Female,24,ME,8,99.8,7.26,61.15,Chennai,student1625@college.edu
2626,Student_1626,Male,18,IT,1,90.03,12.03,50.29,Hyderabad,student1626@college.edu
2627,Student_1627,Male,22,ME,8,92.28,24.96,15.38,Hyderabad,student1627@college.edu
2628,Student_1628,Male,23,ECE,1,81.76,22.78,63.56,Pune,student1628@college.edu
2629,Student_1629,Male,24,CSE,5,52.08,5.97,54.01,Chennai,student1629@college.edu
2630,Student_1630,Female,24,CSE,4,60.34,16.27,22.93,Hyderabad,student1630@college.edu
2631,Student_1631,Male,20,IT,4,96.25,17.96,15.18,Hyderabad,student1631@college.edu
2632,Student_1632,Male,17,CSE,2,68.31,9.19,64.41,Chennai,student1632@college.edu
2633,Student_1633,Female,23,ME,6,55.18,7.9,15.13,Pune,student1633@college.edu
2634,Student_1634,Male,24,CE,3,85.12,23.09,15.94,Pune,student1634@college.edu
2635,Student_1635,Male,24,ME,7,64.97,24.38,37.78,Pune,student1635@college.edu
2636,Student_1636,Male,24,CE,8,63.44,24.84,18.76,Pune,student1636@college.edu
2637,Student_1637,Male,17,ECE,5,99.9,20.8,69.39,Delhi,student1637@college.edu
2638,Student_1638,Male,17,EEE,3,92.91,18.27,40.57,Chennai,student1638@college.edu
2639,Student_1639,Male,18,CE,8,70.4,11.91,46.99,Bangalore,student1639@college.edu
2640,Student_1640,Female,23,CSE,3,99.01,8.43,70.33,Delhi,student1640@college.edu
2641,Student_1641,Female,18,ME,5,82.51,6.58,44.47,Hyderabad,student1641@college.edu
2642,Student_1642,Male,19,ECE,4,87.1,18.87,32.98,Delhi,student1642@college.edu
2643,Student_1643,Male,17,CSE,5,51.58,20.69,61.82,Bangalore,student1643@college.edu
2644,Student_1644,Female,20,ECE,8,56.08,21.53,38.79,Bangalore,student1644@college.edu
2645,Student_1645,Male,22,EEE,3,81.65,23.28,30.7,Bangalore,student1645@college.edu
2646,Student_1646,Male,20,ME,6,94.95,22.6,57.01,Pune,student1646@college.edu
2647,Student_1647,Male,22,IT,7,81.19,24.99,62.1,Hyderabad,student1647@college.edu
2648,Student_1648,Female,17,ME,7,56.7,9.88,61.46,Delhi,student1648@college.edu
2649,Student_1649,Male,17,EEE,6,55.79,20.27,73.55,Delhi,student1649@college.edu
2650,Student_1650,Female,17,ME,6,92.21,16.73,61.13,Chennai,student1650@college.edu
2651,Student_1651,Male,18,IT,4,56.97,10.22,60.05,Delhi,student1651@college.edu
2652,Student_1652,Female,23,CE,8,76.01,24.64,65.74,Hyderabad,student1652@college.edu
2653,Student_1653,Female,22,ECE,1,51.86,22.96,10.01,Pune,student1653@college.edu
2654,Student_1654,Male,23,IT,5,54.03,7.57,33.56,Chennai,student1654@college.edu
2655,Student_1655,Female,18,CSE,7,83.62,5.52,57.94,Delhi,student1655@college.edu
2656,Student_1656,Male,18,EEE,6,84.46,18.77,48.98,Chennai,student1656@college.edu
2657,Student_1657,Female,21,CE,5,67.07,17.08,21.54,Kolkata,student1657@college.edu
2658,Student_1658,Male,20,CSE,7,60.78,23.72,29.74,Chennai,student1658@college.edu
2659,Student_1659,Male,20,CSE,6,90.69,9.68,31.89,Bangalore,student1659@college.edu
2660,Student_1660,Female,19,EEE,8,60.86,6.69,46.91,Pune,student1660@college.edu
2661,Student_1661,Male,24,CE,7,77.1,10.18,64.05,Bangalore,student1661@college.edu
2662,Student_1662,Male,18,CSE,4,98.41,5.38,70.61,Kolkata,student1662@college.edu
2663,Student_1663,Female,22,CSE,1,57.39,5.72,58.76,Bangalore,student1663@college.edu
2664,Student_1664,Male,21,CE,1,97.04,23.3,64.79,Kolkata,student1664@college.edu
2665,Student_1665,Male,21,ME,6,59.14,12.04,40.56,Chennai,student1665@college.edu
2666,Student_1666,Female,24,CSE,7,78.37,13.22,35.34,Hyderabad,student1666@college.edu
2667,Student_1667,Female,23,ECE,4,68.85,5.37,35.53,Pune,student1667@college.edu
2668,Student_1668,Male,24,CE,2,98.25,10.41,50.04,Hyderabad,student1668@college.edu
2669,Student_1669,Male,24,CSE,5,63.68,21.09,18.08,Pune,student1669@college.edu
2670,Student_1670,Female,24,EEE,5,69.98,17.31,47.67,Pune,student1670@college.edu
2671,Student_1671,Female,20,IT,3,99.14,20.08,53.23,Bangalore,student1671@college.edu
2672,Student_1672,Male,18,ECE,4,76.82,13.94,38.53,Bangalore,student1672@college.edu
2673,Student_1673,Female,19,IT,7,75.13,11.19,71.96,Hyderabad,student1673@college.edu
2674,Student_1674,Male,18,IT,8,62.89,14.66,49.53,Mumbai,student1674@college.edu
2675,Student_1675,Male,23,CSE,8,85.07,11.46,24.3,Kolkata,student1675@college.edu
2676,Student_1676,Male,17,ECE,3,50.72,21.78,41.15,Bangalore,student1676@college.edu
2677,Student_1677,Male,24,ECE,6,52.48,10.95,53.9,Bangalore,student1677@college.edu
2678,Student_1678,Male,18,ME,7,79.97,18.2,31.04,Bangalore,student1678@college.edu
2679,Student_1679,Female,23,IT,3,67.08,7.74,15.18,Chennai,student1679@college.edu
2680,Student_1680,Female,17,ECE,1,97.67,18.74,47.92,Hyderabad,student1680@college.edu
2681,Student_1681,Female,17,ME,5,95.16,23.27,71.61,Hyderabad,student1681@college.edu
2682,Student_1682,Female,24,CE,7,85.69,17.17,41.53,Bangalore,student1682@college.edu
2683,Student_1683,Male,19,ME,3,90.91,16.2,68.9,Chennai,student1683@college.edu
2684,Student_1684,Male,22,EEE,1,83.37,24.22,64.28,Bangalore,student1684@college.edu
2685,Student_1685,Male,20,CSE,4,56.28,17.55,19.58,Kolkata,student1685@college.edu
2686,Student_1686,Male,18,CE,3,88.28,10.19,56.03,Chennai,student1686@college.edu
2687,Student_1687,Female,17,CE,6,60.51,10.85,38.31,Bangalore,student1687@college.edu
2688,Student_1688,Male,18,EEE,6,66.17,19.11,26.27,Pune,student1688@college.edu
2689,Student_1689,Male,22,ME,6,90.96,19.71,54.65,Mumbai,student1689@college.edu
2690,Student_1690,Female,20,CSE,7,76.83,11.07,58.27,Pune,student1690@college.edu
2691,Student_1691,Female,22,ME,8,93,11.91,21.69,Mumbai,student1691@college.edu
2692,Student_1692,Female,20,ECE,8,60.65,24.82,69.44,Chennai,student1692@college.edu
2693,Student_1693,Female,21,ME,5,80.39,7.04,58.82,Pune,student1693@college.edu
2694,Student_1694,Male,20,CE,3,54.19,13.09,70.67,Kolkata,student1694@college.edu
2695,Student_1695,Male,24,CSE,4,82.15,6.25,30.61,Pune,student1695@college.edu
2696,Student_1696,Female,19,ME,3,88.13,21.42,71.06,Hyderabad,student1696@college.edu
2697,Student_1697,Male,22,CSE,5,79.25,6.85,33.95,Mumbai,student1697@college.edu
2698,Student_1698,Male,17,CSE,1,63.31,18.48,13.51,Mumbai,student1698@college.edu
2699,Student_1699,Male,24,ECE,5,51.57,6.13,59.59,Bangalore,student1699@college.edu
2700,Student_1700,Female,21,ECE,6,55.97,18.46,55.73,Kolkata,student1700@college.edu
2701,Student_1701,Male,19,CE,7,81.12,21.86,48.86,Mumbai,student1701@college.edu
2702,Student_1702,Female,18,EEE,1,96.72,12.98,41.84,Mumbai,student1702@college.edu
2703,Student_1703,Male,24,CSE,7,60.33,15.44,12.09,Bangalore,student1703@college.edu
2704,Student_1704,Male,22,EEE,6,86.75,13.03,50.6,Kolkata,student1704@college.edu
2705,Student_1705,Male,23,CE,2,93.32,11.01,37.09,Pune,student1705@college.edu
2706,Student_1706,Female,23,CSE,5,76.04,21.07,46.41,Chennai,student1706@college.edu
2707,Student_1707,Male,17,CSE,5,83.46,10.44,37.91,Pune,student1707@college.edu
2708,Student_1708,Female,20,IT,4,90.75,19.46,72.79,Hyderabad,student1708@college.edu
2709,Student_1709,Female,17,EEE,3,63.03,9.12,49.27,Hyderabad,student1709@college.edu
2710,Student_1710,Female,23,ME,1,64.84,10,58.7,Mumbai,student1710@college.edu
2711,Student_1711,Male,18,ECE,8,50.03,11.73,70.86,Hyderabad,student1711@college.edu
2712,Student_1712,Male,21,ME,7,98.15,16.78,48.45,Chennai,student1712@college.edu
2713,Student_1713,Male,21,EEE,1,95.88,14.09,10.78,Mumbai,student1713@college.edu
2714,Student_1714,Male,22,ECE,4,88.23,19.9,12.23,Bangalore,student1714@college.edu
2715,Student_1715,Female,21,ME,4,53.95,9.27,55.65,Hyderabad,student1715@college.edu
2716,Student_1716,Female,22,IT,7,72.38,5.21,28.14,Bangalore,student1716@college.edu
2717,Student_1717,Female,24,ECE,8,55.09,20.53,47.66,Delhi,student1717@college.edu
2718,Student_1718,Male,22,CSE,3,50.8,21.43,23.15,Delhi,student1718@college.edu
2719,Student_1719,Female,24,ME,7,80.81,6.19,27.57,Delhi,student1719@college.edu
2720,Student_1720,Male,22,ECE,7,98.04,17.22,42.8,Bangalore,student1720@college.edu
2721,Student_1721,Female,23,IT,6,95.14,12.56,73.41,Delhi,student1721@college.edu
2722,Student_1722,Male,23,ECE,8,84.84,20.88,50.06,Pune,student1722@college.edu
2723,Student_1723,Male,20,ECE,3,54.83,22.49,70.85,Delhi,student1723@college.edu
2724,Student_1724,Female,24,IT,5,63.71,22.02,72.36,Mumbai,student1724@college.edu
2725,Student_1725,Female,19,ME,6,66,20.54,23.53,Kolkata,student1725@college.edu
2726,Student_1726,Female,24,CE,2,88.16,10.38,30.23,Pune,student1726@college.edu
2727,Student_1727,Female,22,ME,8,90.11,21.24,60.05,Kolkata,student1727@college.edu
2728,Student_1728,Male,22,EEE,3,69.26,15.67,66.34,Mumbai,student1728@college.edu
2729,Student_1729,Female,19,IT,4,70.89,6.06,43.75,Mumbai,student1729@college.edu
2730,Student_1730,Female,17,ME,6,52.23,14.14,74.56,Chennai,student1730@college.edu
2731,Student_1731,Female,22,ECE,3,64.46,23.84,10.75,Pune,student1731@college.edu
2732,Student_1732,Male,20,IT,1,72.56,22.76,29.47,Kolkata,student1732@college.edu
2733,Student_1733,Male,21,CSE,7,55.85,7.05,50.51,Delhi,student1733@college.edu
2734,Student_1734,Female,21,ME,2,72.66,19.88,40.5,Mumbai,student1734@college.edu
2735,Student_1735,Male,18,IT,5,92.66,21.12,17.58,Delhi,student1735@college.edu
2736,Student_1736,Female,18,ME,7,79.07,10.43,33.91,Kolkata,student1736@college.edu
2737,Student_1737,Male,21,IT,1,53.95,14.43,11.65,Bangalore,student1737@college.edu
2738,Student_1738,Male,21,ECE,1,59.58,19.22,51.78,Pune,student1738@college.edu
2739,Student_1739,Male,23,CSE,2,73.73,13.78,68.03,Hyderabad,student1739@college.edu
2740,Student_1740,Male,20,CSE,5,68.07,7.26,67.52,Bangalore,student1740@college.edu
2741,Student_1741,Female,19,EEE,4,67.94,19.12,55.47,Bangalore,student1741@college.edu
2742,Student_1742,Female,18,IT,6,76.46,23.23,40.28,Hyderabad,student1742@college.edu
2743,Student_1743,Female,23,ME,8,79.22,18.05,43.28,Mumbai,student1743@college.edu
2744,Student_1744,Male,23,CSE,5,89.84,20.48,18.9,Chennai,student1744@college.edu
2745,Student_1745,Female,19,CSE,8,67.05,12.17,32.17,Delhi,student1745@college.edu
2746,Student_1746,Female,23,CE,3,90.27,8.66,22.2,Mumbai,student1746@college.edu
2747,Student_1747,Female,24,CE,1,66.93,17.86,63.38,Chennai,student1747@college.edu
2748,Student_1748,Male,20,CSE,3,52.77,11.56,69.46,Delhi,student1748@college.edu
2749,Student_1749,Male,21,IT,4,77.71,22.2,44.9,Kolkata,student1749@college.edu
2750,Student_1750,Male,22,EEE,3,79.4,7.45,57.3,Bangalore,student1750@college.edu
2751,Student_1751,Female,19,CSE,5,96.73,13.67,17.9,Bangalore,student1751@college.edu
2752,Student_1752,Female,21,ECE,3,86.3,12.93,49.55,Hyderabad,student1752@college.edu
2753,Student_1753,Female,21,ME,4,95.89,23.76,55.68,Chennai,student1753@college.edu
2754,Student_1754,Male,17,EEE,4,95.42,8.06,39.43,Delhi,student1754@college.edu
2755,Student_1755,Male,24,ECE,4,80.23,5.2,25.81,Mumbai,student1755@college.edu
2756,Student_1756,Female,19,EEE,5,76.39,9.76,67.03,Delhi,student1756@college.edu
2757,Student_1757,Male,23,ECE,4,77.87,21.41,58.29,Mumbai,student1757@college.edu
2758,Student_1758,Male,22,ME,1,98.92,9.19,68.49,Bangalore,student1758@college.edu
2759,Student_1759,Male,19,ME,7,88.66,9.82,63.2,Hyderabad,student1759@college.edu
2760,Student_1760,Male,23,CE,4,55.31,7.6,74.37,Hyderabad,student1760@college.edu
2761,Student_1761,Female,21,IT,3,88.92,19.31,22.49,Delhi,student1761@college.edu
2762,Student_1762,Male,22,ECE,6,58.53,6.38,15.64,Delhi,student1762@college.edu
2763,Student_1763,Male,23,CE,3,72.37,11.62,31.91,Mumbai,student1763@college.edu
2764,Student_1764,Male,20,ECE,6,60.52,10.65,18.39,Mumbai,student1764@college.edu
2765,Student_1765,Male,23,CE,3,84.48,16.1,44,Chennai,student1765@college.edu
2766,Student_1766,Female,17,ME,5,93.87,19.61,51.15,Bangalore,student1766@college.edu
2767,Student_1767,Female,24,EEE,3,64.52,15.66,47.59,Chennai,student1767@college.edu
2768,Student_1768,Male,21,CE,5,54.1,23.62,26.85,Chennai,student1768@college.edu
2769,Student_1769,Male,23,ECE,5,64.92,24.03,69.07,Delhi,student1769@college.edu
2770,Student_1770,Male,24,ECE,4,83.62,12.23,11.38,Pune,student1770@college.edu
2771,Student_1771,Male,18,IT,1,66.44,20.55,32.62,Pune,student1771@college.edu
2772,Student_1772,Male,18,ME,6,63.91,19.78,56.73,Pune,student1772@college.edu
2773,Student_1773,Male,24,ECE,4,59.22,22.86,59.85,Pune,student1773@college.edu
2774,Student_1774,Female,24,CSE,4,74.88,13.96,37.05,Chennai,student1774@college.edu
2775,Student_1775,Male,17,EEE,7,63.8,15.61,11.1,Delhi,student1775@college.edu
2776,Student_1776,Female,20,CE,5,86.55,13.32,50.17,Pune,student1776@college.edu
2777,Student_1777,Female,21,IT,5,53.83,22.01,14.1,Hyderabad,student1777@college.edu
2778,Student_1778,Male,19,EEE,6,83.2,9.59,17.01,Kolkata,student1778@college.edu
2779,Student_1779,Female,17,ME,3,61.88,9.79,52.27,Hyderabad,student1779@college.edu
2780,Student_1780,Female,20,IT,3,74.46,12.45,30.31,Delhi,student1780@college.edu
2781,Student_1781,Female,24,CE,8,64.3,9.61,32.62,Delhi,student1781@college.edu
2782,Student_1782,Female,19,CE,4,86.14,16.22,41.64,Kolkata,student1782@college.edu
2783,Student_1783,Female,24,CSE,8,97.27,7.69,73.61,Mumbai,student1783@college.edu
2784,Student_1784,Female,24,ME,2,95.85,11.4,72.75,Mumbai,student1784@college.edu
2785,Student_1785,Male,18,IT,2,79.17,23.27,37.06,Mumbai,student1785@college.edu
2786,Student_1786,Female,18,IT,8,73.13,13.18,27.26,Chennai,student1786@college.edu
2787,Student_1787,Female,19,ECE,3,90.92,19.96,29.67,Mumbai,student1787@college.edu
2788,Student_1788,Female,17,CSE,2,84.17,7.27,27.47,Bangalore,student1788@college.edu
2789,Student_1789,Male,18,CSE,7,59.18,9.95,44.6,Chennai,student1789@college.edu
2790,Student_1790,Female,21,IT,3,91.05,21.15,49.45,Chennai,student1790@college.edu
2791,Student_1791,Male,24,IT,5,71.44,20.26,41.77,Mumbai,student1791@college.edu
2792,Student_1792,Female,22,EEE,4,59.45,12.72,36.52,Mumbai,student1792@college.edu
2793,Student_1793,Male,23,EEE,1,64.09,24.09,23.73,Kolkata,student1793@college.edu
2794,Student_1794,Male,19,EEE,4,63.38,23.21,41.36,Pune,student1794@college.edu
2795,Student_1795,Female,19,CSE,8,75.96,24.25,32.17,Kolkata,student1795@college.edu
2796,Student_1796,Female,18,ECE,3,61.72,13.56,45.2,Chennai,student1796@college.edu
2797,Student_1797,Male,17,CE,8,56.18,8.95,53.89,Kolkata,student1797@college.edu
2798,Student_1798,Female,24,EEE,7,56.18,17.53,51.17,Chennai,student1798@college.edu
2799,Student_1799,Male,21,ECE,3,79.16,18.7,40.06,Delhi,student1799@college.edu
2800,Student_1800,Male,17,ME,4,86.74,7.51,46.14,Chennai,student1800@college.edu
2801,Student_1801,Male,20,EEE,7,66.08,20.73,28.52,Chennai,student1801@college.edu
2802,Student_1802,Male,20,CE,7,51.73,5.36,11.58,Kolkata,student1802@college.edu
2803,Student_1803,Male,22,ME,7,56.36,14.65,50.63,Pune,student1803@college.edu
2804,Student_1804,Female,18,ME,6,95.73,11.62,26.42,Delhi,student1804@college.edu
2805,Student_1805,Male,18,CE,3,74.68,19.81,53.48,Hyderabad,student1805@college.edu
2806,Student_1806,Male,18,EEE,2,72.68,11.26,58.56,Hyderabad,student1806@college.edu
2807,Student_1807,Female,22,CSE,2,51.9,21.54,69.54,Pune,student1807@college.edu
2808,Student_1808,Male,20,CE,3,86.43,16.9,72.28,Hyderabad,student1808@college.edu
2809,Student_1809,Female,17,CE,3,76.4,20.88,10.68,Delhi,student1809@college.edu
2810,Student_1810,Female,22,CE,6,60.1,24.79,74.37,Mumbai,student1810@college.edu
2811,Student_1811,Female,22,ME,2,55.5,18.58,54.4,Delhi,student1811@college.edu
2812,Student_1812,Male,17,ECE,3,69.17,24.7,51.83,Kolkata,student1812@college.edu
2813,Student_1813,Male,18,CSE,3,91.86,5.58,10.99,Bangalore,student1813@college.edu
2814,Student_1814,Male,21,EEE,8,93.26,11.76,65.98,Chennai,student1814@college.edu
2815,Student_1815,Female,17,EEE,6,80.14,7.16,19.46,Chennai,student1815@college.edu
2816,Student_1816,Male,20,ECE,6,86.38,10.25,64.43,Kolkata,student1816@college.edu
2817,Student_1817,Female,19,CE,4,55.76,21.78,11.01,Kolkata,student1817@college.edu
2818,Student_1818,Male,24,CSE,6,79.41,5.65,51.99,Bangalore,student1818@college.edu
2819,Student_1819,Female,19,EEE,1,83.35,15.4,38.26,Bangalore,student1819@college.edu
2820,Student_1820,Male,23,IT,2,60.04,16.34,23.05,Chennai,student1820@college.edu
2821,Student_1821,Male,23,EEE,4,94.01,16.22,16.99,Bangalore,student1821@college.edu
2822,Student_1822,Male,22,CE,1,59.75,14.51,38.61,Bangalore,student1822@college.edu
2823,Student_1823,Female,24,IT,3,65.67,20.81,18.01,Bangalore,student1823@college.edu
2824,Student_1824,Female,19,ECE,8,81.03,7.67,41.62,Pune,student1824@college.edu
2825,Student_1825,Male,21,CSE,8,81.92,11.21,50.64,Mumbai,student1825@college.edu
2826,Student_1826,Male,18,ECE,3,84.97,17.31,63.78,Bangalore,student1826@college.edu
2827,Student_1827,Female,20,ECE,4,55.6,18.82,54.11,Mumbai,student1827@college.edu
2828,Student_1828,Female,23,CSE,6,92.47,13.08,14.24,Mumbai,student1828@college.edu
2829,Student_1829,Female,21,CSE,7,76.64,22.51,29.98,Kolkata,student1829@college.edu
2830,Student_1830,Male,20,EEE,8,73.57,13.31,28.72,Bangalore,student1830@college.edu
2831,Student_1831,Female,20,EEE,7,99.05,13.06,69.48,Chennai,student1831@college.edu
2832,Student_1832,Male,18,CSE,3,87.02,5.72,66.41,Pune,student1832@college.edu
2833,Student_1833,Female,24,IT,7,55.9,16.02,34.06,Chennai,student1833@college.edu
2834,Student_1834,Male,22,ME,5,87.83,19.17,14.63,Bangalore,student1834@college.edu
2835,Student_1835,Female,19,EEE,4,54.76,7.29,68.12,Chennai,student1835@college.edu
2836,Student_1836,Female,18,ME,1,51.37,11.11,67.73,Bangalore,student1836@college.edu
2837,Student_1837,Female,21,IT,4,70.18,20.63,65.56,Pune,student1837@college.edu
2838,Student_1838,Female,22,CSE,2,99.68,12.32,64.93,Delhi,student1838@college.edu
2839,Student_1839,Female,21,IT,6,58.74,9.83,41.22,Pune,student1839@college.edu
2840,Student_1840,Male,22,EEE,6,83.63,18.44,21.53,Delhi,student1840@college.edu
2841,Student_1841,Female,24,ECE,4,58.67,8.94,41.04,Hyderabad,student1841@college.edu
2842,Student_1842,Female,23,CSE,3,86.24,22.91,42.15,Delhi,student1842@college.edu
2843,Student_1843,Female,21,CE,3,75.27,7.11,41.85,Mumbai,student1843@college.edu
2844,Student_1844,Male,18,ME,5,84,19.13,45.02,Mumbai,student1844@college.edu
2845,Student_1845,Female,22,IT,5,60.14,14.99,26.75,Pune,student1845@college.edu
2846,Student_1846,Male,22,CSE,6,87.28,22.4,33.81,Mumbai,student1846@college.edu
2847,Student_1847,Female,20,IT,5,99.78,7.52,38.22,Mumbai,student1847@college.edu
2848,Student_1848,Female,20,CSE,8,83.28,18.56,18.52,Hyderabad,student1848@college.edu
2849,Student_1849,Male,17,EEE,8,74.67,16.44,39.6,Mumbai,student1849@college.edu
2850,Student_1850,Female,21,EEE,1,96.16,14.6,62.68,Kolkata,student1850@college.edu
2851,Student_1851,Male,20,EEE,5,50.79,14.83,63.82,Kolkata,student1851@college.edu
2852,Student_1852,Male,17,IT,1,86.5,19.44,36.75,Kolkata,student1852@college.edu
2853,Student_1853,Female,23,CE,5,94.44,23.75,43.72,Delhi,student1853@college.edu
2854,Student_1854,Male,23,EEE,6,53.08,6.83,12.19,Pune,student1854@college.edu
2855,Student_1855,Female,20,CSE,6,72.5,5.39,53.84,Pune,student1855@college.edu
2856,Student_1856,Female,21,EEE,1,60.24,21.11,36.3,Chennai,student1856@college.edu
2857,Student_1857,Male,22,ECE,4,78.33,7.16,38.96,Hyderabad,student1857@college.edu
2858,Student_1858,Male,19,EEE,6,82.48,24.73,66.79,Kolkata,student1858@college.edu
2859,Student_1859,Male,24,IT,4,65.13,17.39,40.02,Kolkata,student1859@college.edu
2860,Student_1860,Male,21,CE,3,73,18.02,11.38,Mumbai,student1860@college.edu
2861,Student_1861,Female,24,ECE,8,63.97,8.98,24.79,Kolkata,student1861@college.edu
2862,Student_1862,Female,18,IT,1,68.47,9.81,40.92,Mumbai,student1862@college.edu
2863,Student_1863,Male,23,IT,7,57.98,18.19,37.59,Mumbai,student1863@college.edu
2864,Student_1864,Female,20,IT,6,94.28,23.19,65.92,Chennai,student1864@college.edu
2865,Student_1865,Female,20,CSE,2,50.5,24.65,45.24,Delhi,student1865@college.edu
2866,Student_1866,Female,24,IT,3,94.12,8.96,54.83,Mumbai,student1866@college.edu
2867,Student_1867,Female,22,CSE,4,78.58,7.68,40.51,Mumbai,student1867@college.edu
2868,Student_1868,Male,24,IT,6,66.58,6.13,38.58,Pune,student1868@college.edu
2869,Student_1869,Male,18,ME,1,86.15,22.37,39.01,Chennai,student1869@college.edu
2870,Student_1870,Female,22,ECE,7,75.39,10.89,36.71,Mumbai,student1870@college.edu
2871,Student_1871,Male,18,ME,5,74.96,5.04,45.01,Hyderabad,student1871@college.edu
2872,Student_1872,Male,19,IT,7,55.51,9.48,26.28,Delhi,student1872@college.edu
